user,item,rating,timestamp,feature Str,feature_second,feature_third,feature_forth,feature_fifth
435,3,32.2,2018,Kids,31.02,Xbox,Ultra,Poor
436,3,41.9,2010,Adults,48.05,Xbox,Low,Excellent
437,21,26.0,2016,All Ages,37.71,Mobile,Ultra,Average
438,28,35.4,2019,Teens,42.88,Xbox,High,Good
439,15,28.8,2019,Adults,47.24,Mobile,High,Poor
440,18,30.6,2015,Kids,40.93,Xbox,Ultra,Poor
441,5,33.5,2016,Kids,43.48,PlayStation,Medium,Poor
442,23,22.3,2014,Adults,32.96,PC,High,Good
443,28,24.8,2015,All Ages,43.93,Mobile,High,Poor
444,32,22.4,2023,Adults,27.19,Mobile,High,Average
445,5,36.4,2017,Kids,58.45,PC,High,Poor
446,7,35.9,2015,Kids,43.44,Nintendo Switch,Medium,Excellent
447,27,22.9,2018,Kids,38.53,Mobile,Low,Average
448,16,21.1,2016,Kids,22.42,Nintendo Switch,Low,Excellent
449,26,14.3,2010,All Ages,23.73,Mobile,Ultra,Excellent
450,2,32.8,2013,All Ages,44.24,PC,Ultra,Poor
451,0,22.4,2017,Kids,23.49,Xbox,Low,Excellent
452,14,31.0,2016,All Ages,31.03,PlayStation,Ultra,Good
453,12,36.4,2015,Teens,55.71,Nintendo Switch,High,Average
454,38,23.2,2022,Teens,30.39,Xbox,Medium,Average
455,1,29.3,2013,Teens,26.91,PlayStation,Low,Poor
456,12,27.3,2020,Kids,50.45,Mobile,Low,Excellent
457,11,19.8,2020,All Ages,29.32,Mobile,High,Average
458,14,13.5,2021,Teens,20.9,PlayStation,Medium,Average
459,37,33.0,2020,All Ages,26.57,Xbox,High,Poor
460,33,24.5,2016,Adults,28.29,Nintendo Switch,Medium,Average
461,29,32.9,2014,Teens,31.32,PlayStation,Low,Good
462,28,27.8,2021,Kids,37.81,PlayStation,High,Poor
463,34,28.7,2015,All Ages,23.76,Nintendo Switch,Ultra,Poor
464,24,44.2,2016,Adults,55.1,Xbox,Low,Good
465,14,23.6,2016,Teens,21.46,PC,Low,Excellent
466,8,31.9,2022,Kids,25.1,PlayStation,Low,Good
467,35,27.3,2012,All Ages,34.83,Nintendo Switch,High,Average
468,25,29.7,2021,Kids,24.75,Xbox,Medium,Good
469,35,35.2,2014,Adults,51.93,Mobile,Ultra,Average
470,10,32.2,2011,Teens,29.78,Xbox,Medium,Poor
471,4,15.8,2023,Kids,21.07,Mobile,High,Good
472,24,39.8,2015,Teens,45.23,PlayStation,Low,Average
473,3,28.1,2011,Adults,27.74,PlayStation,Medium,Average
474,19,25.2,2018,Teens,31.04,Nintendo Switch,High,Poor
475,37,20.6,2020,Kids,21.09,Xbox,High,Excellent
476,22,26.4,2019,Kids,24.44,Xbox,Low,Poor
477,27,27.7,2010,Kids,39.58,PC,Low,Poor
478,26,29.4,2013,All Ages,36.36,Nintendo Switch,High,Average
479,31,32.6,2020,Teens,32.36,Nintendo Switch,Low,Good
480,19,25.7,2021,Kids,47.49,Nintendo Switch,High,Good
481,7,36.3,2011,Kids,36.83,Xbox,Ultra,Excellent
482,32,29.0,2015,All Ages,52.19,PlayStation,High,Excellent
483,31,18.7,2020,Teens,26.85,Mobile,Medium,Poor
484,21,17.3,2015,Teens,28.61,Mobile,High,Average
485,25,17.8,2023,All Ages,20.01,PlayStation,Medium,Poor
486,2,30.4,2012,Teens,30.31,PC,Medium,Good
487,10,32.6,2018,Kids,36.34,Xbox,High,Good
488,39,31.4,2016,Teens,48.81,PC,Ultra,Good
489,10,38.8,2019,Adults,50.98,PlayStation,Low,Poor
490,28,35.8,2023,All Ages,41.43,Mobile,Ultra,Poor
491,7,34.3,2020,All Ages,50.54,Mobile,Medium,Excellent
492,5,27.5,2015,All Ages,26.22,PC,High,Good
493,22,26.5,2020,Adults,44.87,PlayStation,Ultra,Good
494,7,15.8,2012,Adults,25.27,Nintendo Switch,High,Poor
495,5,27.9,2022,Teens,29.48,Mobile,Low,Good
496,32,20.2,2021,Teens,26.72,PlayStation,Ultra,Good
497,22,26.4,2010,Kids,20.83,PC,Ultra,Poor
498,36,25.9,2010,Adults,43.73,Xbox,Low,Poor
499,5,28.3,2018,Adults,37.07,PC,Medium,Poor
500,36,36.2,2023,Teens,48.13,Nintendo Switch,High,Poor
501,7,37.1,2022,Teens,57.64,Xbox,Medium,Excellent
502,18,32.7,2020,All Ages,52.94,PC,Medium,Poor
503,30,15.1,2019,Teens,23.16,PC,Low,Good
504,24,27.1,2013,Kids,45.57,Xbox,Ultra,Average
505,26,13.0,2012,Adults,26.4,PlayStation,Low,Poor
506,17,28.8,2020,Adults,32.31,Xbox,Medium,Poor
507,27,17.2,2013,Teens,24.24,Mobile,High,Excellent
508,11,30.9,2015,Teens,28.78,PC,Low,Excellent
509,27,27.9,2016,All Ages,24.07,Nintendo Switch,Ultra,Good
510,1,30.0,2020,Kids,50.41,Xbox,Ultra,Average
511,39,29.2,2020,Adults,33.11,Mobile,Low,Excellent
512,29,16.9,2015,Teens,32.36,PlayStation,Ultra,Average
513,27,40.0,2021,Kids,57.33,PC,Ultra,Excellent
514,12,33.6,2021,Kids,49.41,PlayStation,Medium,Good
515,2,35.7,2020,All Ages,44.89,PlayStation,Medium,Poor
516,39,21.7,2012,Adults,24.17,Xbox,Low,Average
517,6,37.5,2022,All Ages,43.84,PC,Medium,Poor
518,37,29.5,2014,All Ages,49.84,PC,Low,Average
519,9,37.4,2021,Teens,47.39,Xbox,Low,Average
520,39,33.6,2014,Teens,48.59,PC,Low,Poor
521,35,29.7,2012,All Ages,20.37,Nintendo Switch,Low,Average
522,16,21.8,2023,All Ages,23.57,Mobile,Medium,Poor
523,27,25.7,2012,All Ages,46.94,PlayStation,Low,Good
524,29,41.0,2012,Kids,44.89,Xbox,Low,Good
525,0,38.2,2012,All Ages,56.57,Xbox,High,Excellent
526,20,24.3,2023,All Ages,39.05,Mobile,Medium,Excellent
527,28,47.6,2011,Kids,59.65,PlayStation,Low,Good
528,23,33.5,2010,Adults,32.94,Xbox,Ultra,Average
529,2,35.5,2023,Adults,49.59,Nintendo Switch,Medium,Excellent
530,21,25.6,2022,All Ages,20.8,PlayStation,Low,Good
531,2,26.7,2018,Teens,33.94,Nintendo Switch,Ultra,Poor
532,29,39.0,2016,All Ages,59.89,Mobile,Medium,Excellent
533,13,36.6,2014,Kids,55.41,Nintendo Switch,Low,Good
534,6,30.6,2012,Teens,23.86,Xbox,High,Good
535,5,31.7,2021,Kids,36.21,Mobile,Ultra,Good
536,2,23.9,2014,Kids,20.61,PC,Ultra,Good
537,33,27.6,2011,Adults,45.68,Xbox,Low,Average
538,7,23.4,2012,Adults,41.52,PC,Ultra,Poor
539,16,27.7,2013,Kids,52.08,Mobile,Medium,Average
540,32,16.6,2010,Adults,21.77,PC,Low,Good
541,25,20.1,2022,Adults,37.53,PC,High,Average
542,7,32.2,2022,Teens,32.33,Mobile,Medium,Good
543,33,33.4,2022,Adults,49.12,PlayStation,Ultra,Average
544,7,20.4,2018,Teens,21.76,PlayStation,Low,Poor
545,28,22.9,2013,Teens,31.13,PlayStation,Medium,Poor
546,3,33.2,2014,All Ages,55.93,PC,Ultra,Poor
547,12,43.3,2016,Kids,55.41,PlayStation,Low,Average
548,3,31.5,2015,Adults,55.79,Xbox,Medium,Average
549,7,27.7,2021,Kids,21.33,Mobile,Medium,Good
550,39,22.0,2011,All Ages,26.45,PC,High,Excellent
551,24,42.4,2015,Teens,53.09,PlayStation,Ultra,Average
552,22,18.5,2012,Teens,26.63,Nintendo Switch,Medium,Good
553,11,36.0,2016,Adults,41.62,PlayStation,Ultra,Good
554,20,33.4,2023,Adults,53.82,PlayStation,Medium,Good
555,20,42.6,2023,Adults,53.13,PC,Medium,Good
556,24,23.8,2021,Teens,23.29,Mobile,Ultra,Poor
557,18,24.7,2018,All Ages,21.72,PC,High,Poor
558,36,26.0,2011,Teens,22.17,Xbox,High,Excellent
559,12,19.8,2012,Adults,26.86,PC,High,Poor
560,26,41.6,2018,Adults,57.06,Nintendo Switch,Low,Poor
561,0,22.7,2019,Adults,26.06,Nintendo Switch,High,Good
562,21,22.4,2011,Adults,36.54,PlayStation,High,Excellent
563,31,24.6,2015,All Ages,25.68,Nintendo Switch,High,Poor
564,38,30.4,2019,Teens,52.34,Xbox,High,Poor
565,2,27.8,2020,Teens,25.05,Mobile,High,Excellent
566,28,27.7,2013,Teens,50.73,Mobile,Ultra,Average
567,6,37.2,2014,Kids,50.07,Nintendo Switch,Medium,Average
568,15,29.9,2014,Kids,45.31,PC,Low,Good
569,16,39.6,2022,Teens,59.4,PlayStation,Ultra,Poor
570,4,31.2,2022,All Ages,44.07,PlayStation,Medium,Average
571,16,34.0,2020,Kids,58.9,Mobile,Medium,Average
572,19,25.8,2015,Kids,46.5,Nintendo Switch,Low,Poor
573,14,38.0,2021,Teens,59.14,Nintendo Switch,Low,Poor
574,32,36.0,2021,Kids,44.72,Xbox,Medium,Poor
575,23,24.9,2013,All Ages,31.88,Xbox,High,Average
576,29,27.9,2021,Kids,30.14,PC,Low,Excellent
577,25,28.4,2013,Teens,32.58,Mobile,Low,Excellent
578,12,12.5,2019,Adults,23.07,PC,Medium,Excellent
579,36,16.7,2018,Kids,25.61,Xbox,Ultra,Excellent
580,7,27.2,2022,Teens,41.49,PlayStation,Medium,Good
581,6,23.6,2017,Kids,27.26,Xbox,Medium,Average
582,31,33.1,2014,Teens,50.99,Xbox,Low,Average
583,15,27.7,2023,Teens,39.53,Nintendo Switch,Low,Average
584,14,20.9,2022,Adults,28.19,Mobile,Medium,Good
585,25,25.6,2019,Adults,22.24,PlayStation,Ultra,Poor
586,13,21.3,2015,Adults,21.91,Nintendo Switch,High,Excellent
587,7,24.5,2013,Kids,36.09,Mobile,Medium,Poor
588,12,25.1,2023,Teens,37.75,Nintendo Switch,Low,Poor
589,28,32.6,2018,Teens,31.74,Xbox,Ultra,Good
590,15,31.8,2022,Teens,40.05,Nintendo Switch,Low,Average
591,9,34.9,2022,Kids,56.5,Mobile,Low,Average
592,0,20.8,2019,Adults,30.14,PlayStation,Medium,Average
593,31,31.9,2013,Kids,30.3,Xbox,High,Good
594,1,19.7,2018,Teens,31.55,Nintendo Switch,High,Excellent
595,12,39.9,2015,Adults,52.17,PlayStation,High,Good
596,2,21.2,2015,Teens,29.02,Mobile,High,Poor
597,26,26.8,2014,Teens,42.28,Xbox,Ultra,Good
598,37,38.4,2015,Teens,43.61,Mobile,High,Excellent
599,30,20.4,2012,Kids,32.86,Nintendo Switch,Ultra,Average
600,25,30.7,2011,Teens,31.76,Mobile,Medium,Excellent
601,32,34.6,2013,Kids,38.64,Nintendo Switch,Medium,Excellent
602,28,42.8,2019,All Ages,58.39,Mobile,Low,Good
603,3,27.3,2014,Adults,36.47,PlayStation,Low,Excellent
604,24,27.1,2013,Kids,26.31,PlayStation,Ultra,Poor
605,29,33.0,2019,Kids,41.28,PlayStation,Medium,Excellent
606,29,45.5,2015,Adults,59.73,Nintendo Switch,Ultra,Poor
607,26,37.7,2010,Kids,43.12,PlayStation,Ultra,Average
608,12,35.5,2019,Teens,49.59,PlayStation,Low,Average
609,34,24.1,2013,Kids,24.47,Xbox,Low,Poor
610,33,37.8,2016,Teens,51.44,Xbox,Low,Good
611,19,31.7,2021,Kids,30.84,PC,High,Excellent
612,8,24.8,2016,Kids,24.31,PlayStation,High,Poor
613,4,31.1,2010,All Ages,34.95,PC,Ultra,Excellent
614,28,28.4,2012,Teens,29.42,Mobile,Low,Good
615,5,42.4,2015,All Ages,58.32,Xbox,Low,Excellent
616,8,23.6,2010,Teens,37.71,PC,Ultra,Average
617,1,35.9,2014,Kids,41.38,Nintendo Switch,Low,Excellent
618,15,18.9,2017,Adults,25.54,Xbox,Low,Average
619,19,27.5,2015,Teens,36.9,PlayStation,Medium,Excellent
620,31,18.8,2022,Kids,29.38,Xbox,High,Good
621,14,26.3,2022,All Ages,20.97,PC,Low,Good
622,3,41.0,2015,Teens,52.58,PC,Low,Poor
623,10,30.6,2015,Teens,28.02,Nintendo Switch,Medium,Good
624,24,33.1,2010,Adults,58.48,Nintendo Switch,Low,Good
625,18,38.8,2017,Kids,51.78,Nintendo Switch,Medium,Excellent
626,29,25.6,2016,Kids,21.24,Nintendo Switch,Low,Average
627,7,25.6,2013,Teens,21.31,Mobile,High,Poor
628,29,28.7,2021,Teens,49.93,PC,Low,Poor
629,39,18.4,2023,Teens,25.06,PlayStation,Ultra,Excellent
630,1,25.6,2012,Teens,33.31,Nintendo Switch,Low,Excellent
631,23,32.5,2022,Teens,44.99,PC,Low,Average
632,39,26.2,2010,Teens,38.34,Nintendo Switch,Medium,Good
633,5,36.9,2011,Adults,55.36,PlayStation,Low,Poor
634,31,45.4,2010,Kids,54.28,Xbox,High,Excellent
635,24,29.8,2022,Kids,39.37,Mobile,Low,Poor
636,35,35.6,2015,Teens,54.59,Xbox,Medium,Good
637,28,29.5,2014,Kids,35.53,Nintendo Switch,Ultra,Good
638,16,35.1,2013,Teens,51.32,Mobile,High,Poor
639,2,41.9,2014,Kids,51.29,PlayStation,Ultra,Excellent
640,22,19.8,2012,Kids,31.96,PC,High,Good
641,17,16.4,2011,All Ages,22.95,Mobile,Ultra,Average
642,8,31.6,2011,Kids,39.27,PlayStation,Medium,Poor
643,27,29.5,2013,All Ages,48.15,PlayStation,Ultra,Poor
644,18,26.6,2014,All Ages,22.5,Nintendo Switch,Medium,Good
645,28,43.0,2022,All Ages,57.08,Nintendo Switch,High,Poor
646,4,39.7,2021,Adults,54.07,PlayStation,Low,Excellent
647,37,36.6,2012,Adults,58.07,Mobile,Low,Excellent
648,24,19.3,2021,Kids,27.09,Xbox,Low,Poor
649,32,27.7,2019,All Ages,43.59,Mobile,Low,Average
650,20,35.4,2013,Adults,41.28,Mobile,Low,Average
651,7,20.2,2021,All Ages,38.76,PlayStation,Medium,Average
652,11,43.6,2011,Kids,54.47,Mobile,Medium,Average
653,34,30.7,2023,Adults,27.8,Nintendo Switch,High,Poor
654,0,16.4,2019,All Ages,29.71,PC,High,Poor
655,22,18.2,2019,Adults,26.6,Xbox,Low,Good
656,25,19.2,2018,Kids,20.4,PC,High,Average
657,7,28.2,2017,Teens,43.2,PlayStation,High,Average
658,24,28.4,2017,Teens,23.11,Xbox,Ultra,Excellent
659,12,29.4,2013,Adults,26.97,Mobile,Medium,Poor
660,15,32.7,2021,Kids,33.91,Xbox,Ultra,Excellent
661,6,36.1,2019,All Ages,51.86,Nintendo Switch,High,Excellent
662,37,32.6,2010,Kids,30.64,Xbox,Medium,Poor
663,14,36.9,2021,All Ages,38.71,Nintendo Switch,Medium,Excellent
664,7,34.4,2022,Adults,40.8,PC,Medium,Good
665,3,34.3,2011,Kids,41.95,Mobile,Ultra,Excellent
666,30,25.1,2017,Teens,34.25,Mobile,Ultra,Good
667,19,22.5,2014,Teens,27.6,Mobile,Medium,Average
668,21,39.9,2011,Adults,59.61,PC,High,Average
669,2,33.8,2020,Adults,33.95,PlayStation,Medium,Poor
670,2,15.7,2015,Adults,23.55,PC,Medium,Poor
671,37,27.4,2011,Adults,31.36,Xbox,Low,Good
672,30,18.0,2018,All Ages,24.43,PC,High,Poor
673,11,21.9,2018,Teens,32.46,PlayStation,High,Average
674,2,35.4,2018,All Ages,36.07,PC,Medium,Poor
675,39,32.6,2022,Kids,32.68,PlayStation,Medium,Good
676,8,28.3,2011,Kids,44.26,PlayStation,Medium,Excellent
677,0,30.0,2010,Adults,41.72,Xbox,High,Good
678,18,33.8,2012,Adults,44.25,Nintendo Switch,High,Poor
679,39,20.7,2014,Adults,24.42,PC,Ultra,Poor
680,38,26.3,2011,Teens,29.79,Xbox,High,Average
681,1,34.5,2014,Adults,59.85,Nintendo Switch,High,Average
682,18,30.0,2011,All Ages,41.26,Xbox,Low,Average
683,17,25.8,2020,Teens,34.83,PC,Ultra,Excellent
684,8,39.7,2017,All Ages,48.67,PC,High,Average
685,10,27.1,2015,Kids,24.51,PC,High,Average
686,21,28.7,2022,Teens,31.56,Nintendo Switch,Low,Average
687,4,23.9,2012,All Ages,40.22,Nintendo Switch,Medium,Good
688,22,40.1,2020,All Ages,57.82,PlayStation,Ultra,Good
689,30,44.7,2022,Kids,59.19,PC,Ultra,Poor
690,36,25.4,2018,Teens,24.46,PlayStation,High,Excellent
691,26,26.2,2010,Kids,38.26,PC,Ultra,Poor
692,27,15.0,2019,Teens,21.86,PlayStation,High,Good
693,22,32.5,2014,Teens,34.66,Xbox,Medium,Good
694,28,37.3,2014,All Ages,50.13,PC,Low,Poor
695,8,20.8,2010,All Ages,28.34,PC,High,Excellent
696,10,29.3,2014,Adults,42.05,PC,Medium,Excellent
697,8,30.0,2015,Adults,31.18,Mobile,Low,Excellent
698,35,36.1,2019,Kids,52.87,Xbox,Ultra,Poor
699,17,26.7,2010,Kids,40.24,Nintendo Switch,Ultra,Average
700,22,26.8,2022,Kids,49.57,Nintendo Switch,Medium,Good
701,29,39.7,2016,Teens,43.23,PlayStation,Low,Good
702,35,34.6,2019,Kids,35.15,Nintendo Switch,Ultra,Poor
703,22,36.4,2023,Teens,45.53,PC,Medium,Good
704,8,28.1,2012,Teens,47.76,PlayStation,High,Excellent
705,7,36.0,2014,All Ages,51.48,PC,Low,Good
706,15,30.0,2023,All Ages,31.15,PC,Ultra,Average
707,36,29.7,2015,Teens,53.79,Xbox,Medium,Average
708,19,28.3,2013,All Ages,33.63,Mobile,Ultra,Average
709,35,39.5,2021,Adults,42.56,Nintendo Switch,Medium,Average
710,11,41.1,2023,Adults,44.2,Xbox,Ultra,Average
711,35,23.6,2022,Adults,34.75,Nintendo Switch,Low,Good
712,18,27.0,2020,Adults,49.06,PC,Medium,Average
713,15,41.2,2018,Kids,54.79,PC,Ultra,Poor
714,16,40.7,2014,Teens,48.13,PC,High,Excellent
715,24,19.8,2013,Kids,36.01,Xbox,Low,Excellent
716,32,30.0,2014,Adults,33.58,Mobile,Medium,Average
717,3,44.5,2019,All Ages,58.58,Nintendo Switch,Ultra,Average
718,15,39.7,2014,Adults,55.55,Mobile,High,Good
719,27,16.8,2011,Teens,25.26,Xbox,Medium,Poor
720,21,22.0,2021,Teens,24.27,Xbox,High,Average
721,3,15.4,2013,Teens,28.61,PC,Ultra,Excellent
722,18,32.3,2016,All Ages,50.52,PC,Low,Poor
723,37,38.4,2021,Teens,45.01,Xbox,Low,Average
724,24,27.4,2020,Teens,38.6,PC,High,Good
725,19,22.5,2010,Teens,27.28,PC,Ultra,Poor
726,4,27.6,2010,All Ages,20.49,Mobile,Medium,Good
727,26,17.9,2014,All Ages,22.1,Mobile,Medium,Excellent
728,37,27.2,2016,Teens,39.84,Mobile,Ultra,Excellent
729,21,23.9,2015,All Ages,41.64,Mobile,Low,Poor
730,16,21.4,2014,Adults,39.9,PC,High,Good
731,4,36.8,2018,Adults,48.0,Nintendo Switch,Medium,Poor
732,9,30.0,2019,All Ages,50.67,PC,Medium,Good
733,5,21.5,2022,Adults,38.81,Xbox,Low,Excellent
734,17,23.3,2014,Adults,33.92,Mobile,Low,Good
735,38,35.0,2019,Kids,42.9,Mobile,Ultra,Good
736,39,12.6,2017,Teens,21.4,Nintendo Switch,High,Excellent
737,22,27.5,2016,Teens,45.45,PlayStation,Low,Average
738,5,18.1,2013,Kids,20.78,Mobile,High,Excellent
739,39,32.3,2019,Kids,41.49,Nintendo Switch,Ultra,Excellent
740,34,19.3,2013,Adults,36.01,Mobile,Ultra,Average
741,38,20.2,2017,Kids,28.4,Nintendo Switch,Low,Good
742,5,32.7,2012,All Ages,36.1,PlayStation,Low,Excellent
743,38,29.3,2016,Kids,32.13,PlayStation,Low,Good
744,6,34.8,2017,Adults,38.32,Nintendo Switch,High,Good
745,28,31.9,2016,All Ages,50.71,PC,High,Excellent
746,30,22.9,2016,All Ages,41.55,Mobile,Ultra,Excellent
747,37,21.6,2011,All Ages,20.14,PlayStation,Ultra,Good
748,32,18.6,2011,Kids,20.18,Nintendo Switch,Low,Poor
749,6,21.3,2014,Adults,30.04,PC,Low,Excellent
750,4,25.2,2019,Kids,32.81,Mobile,Medium,Good
751,6,27.4,2012,All Ages,51.92,Xbox,Ultra,Poor
752,33,43.3,2020,All Ages,55.07,Xbox,Medium,Good
753,9,42.5,2010,Adults,52.93,Xbox,Ultra,Poor
754,33,31.3,2015,Adults,58.63,PC,Low,Good
755,38,38.9,2011,Kids,54.83,PlayStation,Medium,Poor
756,33,21.7,2013,Kids,26.38,PC,Medium,Excellent
757,23,24.1,2018,Kids,37.05,PlayStation,Ultra,Good
758,36,41.1,2022,Adults,55.37,PlayStation,High,Good
759,28,21.0,2015,Kids,36.03,PC,Medium,Poor
760,27,24.1,2023,Teens,42.35,PC,High,Excellent
761,2,21.6,2021,All Ages,25.66,PC,Low,Poor
762,14,29.8,2022,Adults,45.23,PlayStation,Ultra,Good
763,36,36.5,2013,Teens,51.69,PlayStation,Medium,Poor
764,2,24.2,2023,All Ages,23.65,Nintendo Switch,Medium,Good
765,3,28.5,2017,Kids,33.63,PC,Ultra,Good
766,5,30.8,2018,Teens,55.95,Mobile,Ultra,Poor
767,3,27.6,2012,All Ages,44.67,Nintendo Switch,Ultra,Excellent
768,26,30.2,2018,Adults,39.58,PC,Medium,Excellent
769,16,27.5,2016,Kids,28.67,PC,High,Good
770,38,40.6,2010,Teens,58.75,Xbox,Ultra,Excellent
771,34,38.0,2023,Teens,48.16,Nintendo Switch,High,Poor
772,10,19.2,2016,Kids,25.71,Nintendo Switch,Ultra,Poor
773,0,31.0,2019,Teens,42.64,PC,Medium,Excellent
774,1,31.6,2023,Teens,49.17,Mobile,High,Excellent
775,33,36.7,2021,Adults,54.47,Mobile,Ultra,Excellent
776,26,25.4,2016,Teens,29.28,Xbox,High,Poor
777,20,17.9,2011,All Ages,23.61,Nintendo Switch,Ultra,Excellent
778,3,26.0,2016,All Ages,39.41,Mobile,Ultra,Poor
779,5,35.5,2017,Teens,51.5,Nintendo Switch,High,Poor
780,28,28.9,2012,Teens,36.59,Mobile,Ultra,Average
781,30,32.1,2021,Adults,51.95,PC,Ultra,Poor
782,22,27.9,2022,Kids,27.04,Nintendo Switch,High,Poor
783,1,31.2,2022,All Ages,44.05,Mobile,High,Good
784,32,30.4,2020,Teens,46.17,PC,High,Average
785,1,32.1,2018,Kids,54.89,Mobile,Low,Excellent
786,24,31.6,2011,Teens,44.29,Nintendo Switch,Medium,Excellent
787,2,32.3,2018,Teens,47.78,PlayStation,Low,Excellent
788,8,23.4,2016,Kids,41.12,PC,Medium,Good
789,12,25.8,2014,Kids,29.84,Nintendo Switch,High,Good
790,3,23.6,2018,Teens,40.28,Nintendo Switch,High,Average
791,13,31.6,2017,Teens,41.66,Mobile,Medium,Excellent
792,13,40.8,2019,Kids,50.34,PlayStation,High,Good
793,37,25.6,2012,Kids,24.76,PC,Medium,Excellent
794,35,29.6,2017,Kids,50.6,Mobile,High,Excellent
795,15,32.9,2011,Adults,36.89,PC,Ultra,Poor
796,18,33.6,2022,Kids,56.36,Xbox,Medium,Poor
797,27,32.5,2013,Adults,48.76,Xbox,Medium,Poor
798,31,17.5,2020,Teens,33.1,PlayStation,Ultra,Good
799,28,25.3,2015,All Ages,38.74,Mobile,Ultra,Poor
800,9,21.1,2012,Teens,40.82,Nintendo Switch,Medium,Good
801,9,31.8,2011,Adults,50.22,PlayStation,Low,Poor
802,2,38.8,2014,Teens,50.41,PlayStation,Medium,Poor
803,16,43.2,2011,Kids,53.22,PC,Low,Average
804,30,27.7,2022,Teens,47.48,Nintendo Switch,Ultra,Excellent
805,8,38.3,2019,Kids,47.34,Mobile,Low,Good
806,12,40.5,2019,Kids,57.47,PlayStation,Ultra,Good
807,27,25.2,2011,Adults,45.0,Xbox,Ultra,Poor
808,27,28.3,2023,Teens,27.27,Nintendo Switch,High,Poor
809,4,35.2,2014,Kids,39.54,Nintendo Switch,High,Average
810,39,26.4,2015,Kids,42.6,PC,High,Poor
811,29,41.5,2017,Kids,53.96,Xbox,Medium,Average
812,1,27.3,2016,Kids,40.63,PC,Low,Poor
813,36,29.9,2021,Teens,27.25,Mobile,Medium,Poor
814,20,23.8,2021,Kids,20.31,PlayStation,Low,Good
815,34,39.9,2012,Teens,48.13,PC,Medium,Poor
816,33,28.0,2020,All Ages,28.03,Mobile,High,Poor
817,16,26.5,2018,All Ages,24.8,PlayStation,High,Excellent
818,27,23.7,2020,Adults,33.04,Mobile,High,Poor
819,23,23.7,2020,Teens,42.33,Xbox,Ultra,Good
820,25,34.4,2012,Adults,59.74,Mobile,Low,Good
821,11,38.7,2021,Teens,47.39,Mobile,Medium,Excellent
822,12,33.9,2015,All Ages,33.96,Xbox,Medium,Excellent
823,12,27.2,2018,Kids,28.4,Mobile,Low,Excellent
824,15,21.4,2013,Teens,28.54,PlayStation,Medium,Good
825,34,20.7,2010,Adults,25.49,Nintendo Switch,Ultra,Good
826,17,37.5,2020,All Ages,57.17,PC,Low,Average
827,5,26.6,2021,All Ages,26.5,Mobile,Low,Average
828,18,47.3,2021,Adults,57.17,PC,Low,Average
829,15,16.2,2023,Kids,25.12,Nintendo Switch,Ultra,Good
830,23,25.3,2013,Kids,36.11,PC,High,Poor
831,7,32.8,2012,All Ages,44.95,Mobile,High,Excellent
832,31,35.3,2023,Adults,50.4,Xbox,Ultra,Average
833,17,41.2,2010,All Ages,50.29,PlayStation,Ultra,Excellent
834,39,31.4,2020,All Ages,44.21,Mobile,Ultra,Average
835,31,14.9,2017,Kids,20.26,Nintendo Switch,Medium,Poor
836,19,34.2,2018,Kids,53.77,Xbox,Low,Good
837,2,23.0,2011,Adults,43.36,Nintendo Switch,High,Average
838,3,23.6,2010,All Ages,33.51,Mobile,Medium,Good
839,6,43.9,2023,Adults,52.8,PC,High,Poor
840,30,30.2,2011,Adults,30.48,PlayStation,Low,Excellent
841,3,36.2,2014,Adults,57.62,PC,Ultra,Poor
842,34,34.9,2015,Kids,40.43,Xbox,Low,Excellent
843,19,44.3,2015,Adults,58.65,PlayStation,Ultra,Poor
844,4,27.1,2015,Kids,21.87,Xbox,High,Average
845,21,23.1,2017,Teens,23.54,PC,High,Poor
846,25,34.3,2014,Kids,33.41,PlayStation,Medium,Poor
847,3,32.0,2010,Teens,31.07,Nintendo Switch,Low,Excellent
848,13,29.8,2011,Adults,33.34,PC,Medium,Average
849,16,22.5,2015,Teens,25.67,Xbox,Ultra,Poor
850,5,30.0,2011,Adults,24.22,Mobile,Medium,Average
851,1,36.7,2015,Kids,46.9,PC,Ultra,Good
852,16,31.2,2011,Teens,32.54,PC,Medium,Average
853,20,27.0,2013,Adults,33.05,Mobile,High,Average
854,32,32.3,2014,Teens,51.52,Xbox,High,Average
855,16,23.0,2013,Teens,25.0,PlayStation,Low,Excellent
856,25,34.2,2021,Adults,49.94,Nintendo Switch,Low,Average
857,22,37.4,2021,Kids,41.86,Nintendo Switch,Low,Average
858,36,36.5,2011,Kids,42.29,Xbox,Medium,Poor
859,18,20.2,2012,Teens,33.76,Xbox,High,Excellent
860,23,43.3,2017,Teens,57.18,Xbox,Ultra,Good
861,38,22.3,2023,Teens,25.81,Xbox,Low,Average
862,21,30.9,2015,Adults,37.16,PC,High,Poor
863,3,23.5,2020,Adults,33.02,Nintendo Switch,Low,Excellent
864,24,37.0,2019,Teens,59.6,PC,Ultra,Good
865,23,15.8,2014,Teens,25.28,PlayStation,Ultra,Average
866,13,22.6,2023,Kids,28.52,PC,High,Poor
867,23,25.5,2023,Kids,25.68,PlayStation,Medium,Good
868,2,38.4,2019,Adults,54.6,Mobile,Ultra,Excellent
869,33,21.3,2010,Kids,24.31,PlayStation,Ultra,Excellent
870,0,30.7,2023,Teens,34.89,Nintendo Switch,Medium,Good
