user,item,rating,timestamp,feature,feature1
89,462,3.67,1995.0,Juvenile Fiction,Laurence Yep
97,463,4.31,1996.0,Juvenile Fiction,Maud Hart Lovelace
20,464,4.13,1996.0,Juvenile Fiction,Maud Hart Lovelace
77,465,4.31,1995.0,Juvenile Fiction,Maud Hart Lovelace
36,466,4.17,1995.0,Juvenile Fiction,Maud Hart Lovelace
5,467,3.64,1995.0,Juvenile Fiction,Jane Leslie Conly
50,468,3.86,1995.0,Juvenile Fiction,Lois Lenski
53,469,3.61,1995.0,Juvenile Fiction,Gregory Maguire
50,470,3.41,1995.0,Juvenile Fiction,Laurence Yep
70,471,3.72,1996.0,Juvenile Fiction,Karen Cushman
79,472,4.13,1997.0,Juvenile Fiction,Laura Ingalls Wilder
87,473,4.14,2001.0,Juvenile Fiction,Melissa Wiley
20,474,3.71,2001.0,Juvenile Fiction,Walter Dean Myers
97,475,4.23,2000.0,Juvenile Fiction,Maud Hart Lovelace
41,476,4.07,2000.0,Juvenile Fiction,E. B. White
32,477,3.53,2002.0,Juvenile Fiction,Gregory Maguire
65,478,4.04,2004.0,Juvenile Fiction,Cynthia Rylant;Jim LaMarche
42,479,4.3,2001.0,Juvenile Fiction,Diana Wynne Jones
88,480,3.52,2001.0,Juvenile Fiction,Gregory Maguire
37,481,4.16,2001.0,Juvenile Fiction,E. B. White
4,482,3.99,1998.0,Juvenile Fiction,Heather Henson;Laura Ingalls Wilder
5,483,4.22,1998.0,Juvenile Fiction,Laura Ingalls Wilder
71,484,4.28,1995.0,Juvenile Fiction,Laura Ingalls Wilder
12,485,4.19,1997.0,Juvenile Fiction,Laura Ingalls Wilder
19,486,4.13,1998.0,Juvenile Fiction,Laura Ingalls Wilder
51,487,4.17,1999.0,Juvenile Fiction,Laura Ingalls Wilder
0,488,4.19,1999.0,Juvenile Fiction,Laura Ingalls Wilder
73,489,3.8,1984.0,Juvenile Fiction,Syd Hoff
44,490,3.75,1986.0,Juvenile Fiction,Syd Hoff
96,491,3.66,1994.0,Juvenile Fiction,Syd Hoff
60,492,4.05,1998.0,Juvenile Nonfiction,Carolyn Strom Collins
67,493,4.15,2000.0,Juvenile Nonfiction,William Anderson
99,494,3.9,1998.0,Juvenile Fiction,Garth Nix
90,495,3.74,2003.0,Juvenile Fiction,Meg Cabot
14,496,3.99,2002.0,Young Adult Fiction,Diana Wynne Jones
46,497,4.34,2001.0,Juvenile Nonfiction,Shel Silverstein
3,498,4.26,2001.0,Fiction,C. S. Lewis
91,499,3.46,2002.0,Humor,Stanley Bing
29,500,4.39,1998.0,Nature,Rachel Carson
12,501,3.86,1980.0,Fiction,James Patterson
20,502,3.42,1999.0,Business & Economics,Ken Blanchard;Terry Waghorn
26,503,4.01,2002.0,Business & Economics,Kerry Patterson;Joseph Grenny;Ron McMillan;Al Switzler
93,504,3.78,2003.0,Family & Relationships,Leil Lowndes
37,505,3.84,2003.0,Foreign Language Study,R. de Roussy de Sales
49,506,3.65,2004.0,Biography & Autobiography,Jennifer Hendricks
93,507,4.0,2005.0,Foreign Language Study,Paola Nanni-Tate
9,508,3.68,2003.0,Computers,Kevin Mandia;Chris Prosise
88,509,3.77,2005.0,Social Science,Lynne Ann DeSpelder;Albert Lee Strickland
58,510,4.16,2006.0,Heat,Yunus A. Çengel
49,511,4.29,1964.0,History,Tacitus
58,512,4.39,1983.0,Juvenile Nonfiction,José Mauro de Vasconcelos
18,513,3.78,2002.0,Self-Help,Spencer Johnson
93,514,3.63,2004.0,Self-Help,Edward De Bono
41,515,3.0,2004.0,Biography & Autobiography,Anthony McReavy
60,516,3.94,2006.0,Cosmology,Terry Pratchett;Ian Stewart;Jack Sidney Cohen
96,517,4.06,1992.0,Fiction,John Grisham
78,518,4.28,1992.0,Physicists,Richard Phillips Feynman;Ralph Leighton
15,519,3.72,1998.0,Fiction,Kurt Vonnegut
74,520,3.89,2002.0,Fiction,Anne Rice
40,521,3.87,1999.0,Australian fiction,David Malouf
42,522,3.87,1999.0,Australia,David Malouf
91,523,4.03,1998.0,Families,Richard Russo
52,524,3.92,2000.0,American fiction,Chuck Palahniuk
76,525,3.72,2000.0,American fiction,Kurt Vonnegut
32,526,3.92,2000.0,Azerbaijan,Kurban Said
5,527,3.83,2000.0,Dublin (Ireland),Roddy Doyle
66,528,3.7,2001.0,Americans,William Styron
7,529,3.97,2004.0,Slave insurrections,William Styron
29,530,3.96,2001.0,"Amis, Kingsley",Martin Amis
35,531,3.75,2000.0,Dangerously mentally ill,Thomas Harris
46,532,3.77,1994.0,American literature,Philip Roth
2,533,3.99,1993.0,Fiction,Ernest Hemingway
99,534,3.65,1995.0,,Philip Roth
81,535,3.56,2000.0,Life on other planets,Terry Brooks;George Lucas
90,536,4.0,2002.0,Science fiction,Matthew Woodring Stover
46,537,3.95,2002.0,Life on other planets,Troy Denning
47,538,3.29,2002.0,Anger,Salman Rushdie
31,539,3.39,2002.0,Comedy,Joseph O'Connor
64,407,3.69,2002.0,Alzheimer's disease,Chuck Palahniuk
11,540,3.62,2002.0,College teachers,Philip Roth
56,541,4.15,2001.0,Adventure stories,Richard Bach
0,542,3.71,2002.0,China,Ha Jin
71,543,3.85,2001.0,Essays,Umberto Eco
15,544,3.98,2001.0,Fiction,Franz Kafka
51,545,3.82,2002.0,Mothers and sons,Alice Hoffman
85,546,3.89,2002.0,Atonement,Ian McEwan
50,547,4.22,1968.0,Badgers,Russell Hoban
52,548,3.59,2002.0,Gangs,Herbert Asbury
50,549,3.75,2003.0,Human behavior,Richard Russo
15,550,4.02,2002.0,Social action,Richard Brautigan
17,551,3.86,2003.0,Horror,Anne Rice
86,552,3.6,2003.0,Galicia (Spain : Region),Manuel Rivas
59,553,3.82,2002.0,Businesswomen,Haruki Murakami
3,554,3.87,2003.0,Domestic fiction,Haruki Murakami
39,555,3.86,2003.0,Japan,Haruki Murakami
88,556,4.04,2003.0,Crime investigation,Haruki Murakami
31,557,4.26,2002.0,"Authors, German",Winfried Georg Sebald
89,558,4.11,2003.0,"Short stories, American",Raymond Carver
38,559,4.27,2003.0,Short stories,Raymond Carver
60,560,4.24,2004.0,African Americans,Richard Powers
0,561,3.98,2005.0,Exorcism,Joseph Delaney
61,562,3.63,2006.0,Europe,Sebastian Faulks
9,563,3.72,2004.0,Horror tales,Anne Rice
45,564,3.9,2003.0,Cults,Haruki Murakami
82,565,3.7,2003.0,Divorced women,Elizabeth Berg
19,566,3.5,2004.0,Bracelets,Karin Slaughter
96,567,3.47,2004.0,Death,John Grisham
32,568,4.15,2004.0,Fiction,Anthony Burgess
2,569,3.83,2004.0,Egyptologists,Anne Rice
95,570,3.85,2004.0,Demonology,Anne Rice
41,571,3.97,2005.0,Life on other planets,Timothy Zahn
86,572,4.0,2004.0,Alcoholics,Robin Norwood
63,573,4.0,2005.0,Great Britain,Georgette Heyer
79,574,3.68,2005.0,Fiction,Georgette Heyer
58,575,3.87,2005.0,Fiction,Georgette Heyer
49,576,3.91,2004.0,Feature films [DVD],Sébastien Japrisot
38,577,3.85,2005.0,Brothers,Georgette Heyer
58,578,3.79,2005.0,England,Georgette Heyer
87,579,3.98,1994.0,Fiction,Joseph Heller
81,580,3.97,2004.0,Americans,Graham Greene
23,581,3.99,2004.0,Fiction,Graham Greene
90,582,3.94,2004.0,Adultery,Graham Greene
73,583,3.63,2004.0,Accidents,Ian McEwan
67,584,3.96,2005.0,Americans,Ernest Hemingway
85,585,3.48,2004.0,Christmas,John Grisham
77,586,3.95,2005.0,"World War, 1914-1918",Erich Maria Remarque
57,587,3.78,2005.0,Fiction,Marian Keyes
76,588,4.35,2005.0,"Authors, English",Arthur Koestler
18,589,3.64,2006.0,Domestic fiction,Maeve Binchy
99,590,4.02,2006.0,College attendance,Maeve Binchy
9,591,3.59,2006.0,London (England),Maeve Binchy
5,592,3.9,2006.0,Domestic fiction,Maeve Binchy
84,593,3.7,1997.0,Adventure stories,Michael Crichton
5,594,3.99,1995.0,Children of the rich,Salman Rushdie
30,595,3.85,1996.0,American fiction,Philip Roth
35,596,4.22,1997.0,Short stories,George Saunders
30,597,4.23,1996.0,Literature,Italo Calvino
18,598,3.93,1990.0,Fiction,Piers Anthony
41,599,3.73,1999.0,City and town life,Martin Amis
50,600,3.89,2002.0,Classical fiction,Alan Paton
4,601,3.92,1998.0,American literature,Philip Roth
91,602,3.34,1991.0,Adultery,Philip Roth
23,603,3.8,1994.0,War,Ernest Hemingway
52,604,4.22,1992.0,Historical fiction,Diana Gabaldon
82,605,3.49,1976.0,Life on other planets,Don DeLillo
67,606,3.64,2000.0,Igbo (African people),Chinua Achebe;Sandra Widner
59,607,3.0,2002.0,Computers,James Edward Keogh;John Shapley Gray
16,608,3.86,2005.0,Computers,Walter J. Savitch
78,609,3.68,2006.0,Business & Economics,Gary A. Yukl
67,610,3.83,2007.0,Law,Michael D. Lyman;Gary W. Potter
29,611,2.0,2004.0,Juvenile Nonfiction,Heidi Hayes Jacobs;Pearson Prentice Hall;Kate Kinsella;Michal L. LeVasseur
42,612,3.85,2006.0,Mathematics,Eric Chaisson;Stephen McMillan
98,613,3.95,2005.0,History,Darlene Clark Hine;William C. Hine;Stanley Harrold
29,614,3.82,2005.0,Art,Hugh Honour;John Fleming
29,615,3.65,2006.0,Language Arts & Disciplines,Stephen Minot
85,616,3.44,2007.0,Computers,Frank M. Carrano
32,617,3.98,2007.0,Psychology,Elliot Aronson;Timothy D. Wilson;Robin M. Akert
22,618,3.92,1973.0,Fiction,Pelham G. Wodehouse
49,619,4.11,1962.0,Fiction,Roald Dahl
26,620,3.84,1978.0,Fiction,Iris Murdoch
45,621,4.0,1976.0,Fiction,Roald Dahl
16,622,3.64,1987.0,,John Steinbeck
5,623,3.9,1980.0,Fiction,Roald Dahl
7,624,4.39,1981.0,,
99,625,4.17,1981.0,Fiction,T. Coraghessan Boyle
64,626,3.69,1985.0,"Ghost stories, American",Roald Dahl
59,627,4.43,1986.0,Autobiographical fiction,Robert Graves
66,628,3.79,1987.0,,Paul Auster
89,629,3.68,1989.0,Pigeons,Patrick Süskind
7,630,4.08,1988.0,Fiction,William T. Vollmann
22,631,3.98,1989.0,Fiction,Paul Auster
40,632,4.05,1989.0,Biography & Autobiography,William S. Burroughs
18,633,3.43,1989.0,Fiction,Don DeLillo
35,634,4.24,1990.0,Electrons,Richard Phillips Feynman
66,635,4.2,1991.0,Existential psychotherapy,Irvin D. Yalom
61,636,3.64,1991.0,Fiction,T. Coraghessan Boyle
9,637,3.78,1972.0,Art,John Berger;Sven Blomberg;Chris Fox;Michael Dibb;Richard Hollis
78,638,3.97,1990.0,Albigenses,Emmanuel Le Roy Ladurie
35,639,4.07,1992.0,Sex,Michel Foucault
64,640,3.74,1990.0,Child analysis,Sigmund Freud
14,641,4.15,1943.0,Fiction,Wallace Stegner
33,642,3.98,1976.0,Fiction,Wallace Earle Stegner;Wallace Stegner
70,643,3.57,1993.0,Fiction,Ken Kesey
12,644,3.94,1993.0,Fiction,Bill Buford
94,645,4.15,1990.0,Biography & Autobiography,Michael M. Lewis
95,646,4.05,1991.0,History,James Campbell
76,647,4.09,1969.0,Literary Criticism,John Steinbeck
52,648,3.23,1991.0,"Tobruk, Battles of, 1941-1942",Lawson Glassop
91,649,4.16,1985.0,Literary Collections,James Joyce
75,650,4.34,1976.0,Literary Collections,Dorothy Parker
91,651,3.68,1992.0,Fiction,Don DeLillo
54,652,4.17,1991.0,,LAWRENCE DURRELL
36,653,3.9,1991.0,Fiction,Lawrence Durrell
1,654,4.19,1991.0,Fiction,Lawrence Durrell
26,655,3.9,1991.0,Fiction,Paul Auster
31,656,3.99,1991.0,Fiction,Don DeLillo
76,657,3.78,1995.0,Fiction,Reinaldo Arenas;Andrew Hurley
16,166,4.06,1996.0,Latin America,Gabriel García Márquez;Gregory Rabassa
85,658,4.05,1994.0,Biography & Autobiography,Robert Mason
19,659,4.07,1992.0,Biography & Autobiography,Wallace Stegner
98,660,4.35,1991.0,Biography & Autobiography,Ray Monk
34,661,3.86,1993.0,Fiction,John Steinbeck
78,662,3.95,1993.0,Fiction,Paul Auster
34,663,4.26,1993.0,History,Lyn MacDonald
0,664,4.23,1993.0,Literary Collections,Michel de Montaigne
66,665,3.7,1940.0,Fiction,Mulk Anand
60,666,3.76,1977.0,Fiction,Graham Greene
11,667,3.97,1986.0,Fiction,Graham Greene
78,668,4.28,1993.0,Fiction,William Gaddis
30,669,3.93,1996.0,Social Science,Shiva Naipaul
95,670,3.93,1995.0,Fiction,Primo Levi
40,671,3.95,1995.0,Drama,Luigi Pirandello
56,672,3.86,1996.0,Fiction,Saul Bellow
17,673,3.57,1995.0,Drama,Arthur Miller
54,674,4.28,1997.0,Literary Collections,Georges Perec
79,675,4.26,1964.0,Philosophy,Arthur Koestler
42,676,4.01,1990.0,Philosophy,Arthur Koestler
44,677,4.19,1989.0,Confucianism,Richard Wilhelm;Cary F. Baynes
89,678,4.19,1991.0,"Body, Mind & Spirit",John Blofeld
19,679,3.71,1992.0,Religion,Georg Feuerstein
2,680,4.19,1997.0,Fiction,Kahlil Gibran;John Walbridge
98,681,3.48,2000.0,"Body, Mind & Spirit",Malcolm Godwin
69,682,3.6,1995.0,Fiction,Jodi Picoult
9,683,3.69,1994.0,Fiction,William T. Vollmann
57,684,4.12,1996.0,Biography & Autobiography,Jack Kerouac;Ann Charters
21,685,4.03,1997.0,Fiction,Pat Barker
38,686,4.12,1994.0,American fiction,Jerome David Salinger
22,687,4.19,1994.0,Fiction,Jerome David Salinger
2,688,3.65,1996.0,Fiction,T. Coraghessan Boyle
38,689,3.97,1999.0,Philosophy,Steven Pinker
84,673,3.57,1996.0,Drama,Arthur Miller
89,690,3.5,1967.0,Drama,Gerald Clifford Weales
94,691,3.85,1996.0,Fiction,James Joyce;Robert Scholes;A. Walton Litz
29,692,4.17,1995.0,Medical,Laurie Garrett
6,693,4.43,1995.0,Performing Arts,Sue Birtwistle;Susie Conklin
69,694,4.28,1995.0,Fiction,Roddy Doyle
37,695,4.12,1996.0,Fiction,Rachel Carson
25,696,3.99,1996.0,Biography & Autobiography,Deirdre Bair
91,697,3.44,1996.0,Fiction,Tim O'Brien
57,698,3.94,1997.0,Fiction,Roddy Doyle
66,699,4.0,1996.0,BIOGRAPHY & AUTOBIOGRAPHY,Gore Vidal
66,700,4.1,1999.0,Philosophy,Iris Murdoch
89,701,4.01,2000.0,Australia,Bryce Courtenay
50,702,3.95,1997.0,Fiction,Marian Keyes
2,703,3.58,1998.0,British,Jean Rhys
74,704,3.9,1998.0,History,Mark Kurlansky
51,705,3.85,1998.0,Fiction,J. M. Coetzee
64,706,3.76,2001.0,Fiction,Zadie Smith
3,707,3.15,2003.0,Fiction,Zadie Smith
1,708,3.64,1998.0,Fiction,Jane Green
69,709,4.07,2000.0,Psychology,Douglas Stone;Bruce Patton;Sheila Heen
68,166,4.06,1998.0,English,Gabriel García Márquez;Gregory Rabassa
12,710,3.95,1999.0,Fiction,Ruth L. Ozeki
59,711,4.07,1999.0,Fiction,Edwidge Danticat
50,712,4.31,1999.0,"Humorous stories, English",Pelham Grenville Wodehouse
64,713,3.67,1999.0,Fiction,William Golding
84,714,3.93,1980.0,Fiction,J. M. Coetzee
83,715,3.8,2000.0,Fiction,Franz Kafka;Malcolm Pasley
8,716,4.25,1999.0,Fiction,Pelham Grenville Wodehouse
76,717,3.48,1998.0,History,Robert Templer
23,718,3.92,2001.0,Social Science,Rebecca Solnit
33,719,3.86,1999.0,Fiction,Jacquelyn Mitchard
74,720,3.54,2000.0,Fiction,Alan Hollinghurst
63,721,4.58,1998.0,Fiction,Jorge Luis Borges;Andrew Hurley
96,722,3.89,2000.0,Fiction,Lan Samantha Chang
19,723,3.7,2007.0,Art,Robert Irwin
7,724,3.73,2000.0,"Authors, English",Nick Hornby
66,725,3.63,2003.0,Fiction,Jane Green
7,726,3.96,2000.0,Biography & Autobiography,Peter Mayle
80,727,4.16,2000.0,Biography & Autobiography,Jack Kerouac;Ann Charters
35,728,4.2,2001.0,"Authors, Italian",Primo Levi;Raymond Rosenthal
53,729,3.71,2002.0,American literature,Frank Kermode
7,730,3.84,1999.0,History,Mark Kurlansky
22,731,4.23,2001.0,Canadian wit and humor,Stuart McLean
24,732,4.01,1988.0,Fiction,T. Coraghessan Boyle
10,733,3.96,1987.0,Fiction,T. Coraghessan Boyle
83,734,3.85,1990.0,Fiction,T. Coraghessan Boyle
53,735,4.22,1987.0,Juvenile Fiction,Rumer Godden
12,736,4.12,1977.0,Juvenile Fiction,Astrid Lindgren;Louis S. Glanzman
90,737,3.66,1986.0,Adventure stories,Roald Dahl
3,738,4.23,1987.0,Children's stories,Terry Jones;Michael Foreman
85,739,3.71,1991.0,Juvenile Fiction,William Sleator
4,740,3.74,1993.0,Obesity,Barthe DeClements
92,741,3.82,1993.0,High schools,Barthe DeClements
1,742,4.04,1996.0,Juvenile Nonfiction,Quentin Blake
47,743,3.88,1996.0,Juvenile Fiction,Edith Nesbit
14,744,3.85,2004.0,Juvenile Fiction,E. Nesbit
62,745,3.78,1996.0,Juvenile Fiction,Jean Van Leeuwen
64,746,3.91,2008.0,Juvenile Fiction,S. E. Hinton
85,747,4.29,1977.0,Literary Criticism,William Blake
49,748,3.49,2003.0,Poetry,Geoffrey Chaucer
57,749,3.7,1968.0,Fiction,Horace Walpole;William Beckford;Mary Shelley
59,750,4.21,1973.0,Fiction,Oscar Wilde
84,751,3.61,1976.0,Fiction,Herman Melville
5,752,3.98,1993.0,Literary Criticism,Friedrich Nietzsche
11,753,3.59,2007.0,Fiction,Thomas Hardy
72,754,3.8,1998.0,Fiction,Wilkie Collins
56,755,3.83,1999.0,Fiction,Charles Dickens
66,756,3.9,1998.0,Literary Collections,Saint Thomas (Aquinas);Ralph McInerny;Ralph M. McInerny
63,757,3.75,2000.0,Fiction,Walter Scott
99,758,4.09,1999.0,Fiction,Jerome Klapka Jerome
84,759,3.53,2003.0,Fiction,Daniel Defoe
60,760,3.79,2003.0,Drama,George Bernard Shaw
7,761,3.66,2000.0,Fiction,Stephen Crane
18,762,4.13,2003.0,Fiction,Charles Dickens
53,748,3.49,1977.0,Poetry,Geoffrey Chaucer
93,763,4.02,1949.0,Poetry,Dante Alighieri
27,764,3.73,1959.0,Drama,Johann Goethe
15,765,3.95,1962.0,Poetry,Dante Alighieri
39,766,4.1,1961.0,Drama,Aeschylus;Philip Vellacott
12,767,3.85,1970.0,Drama,Jean Racine
58,768,3.87,1965.0,Literary Collections,A. Hatto
97,769,3.95,1964.0,Drama,Aristophanes
93,770,3.67,1976.0,Fiction,Denis Diderot
12,771,4.0,1966.0,Fiction,Fiodor Mijaïlovich Dostoevskiï;Fyodor Dostoyevsky
97,772,3.99,2006.0,Fiction,Honore Balzac
1,773,3.92,1970.0,Fiction,Ivan Turgenev
57,774,4.05,1970.0,Fiction,Honore Balzac
42,775,3.98,1970.0,Fiction,Honoré de Balzac
71,776,3.98,1970.0,History,Cornelius Tacitus
40,777,4.2,1972.0,Fiction,Fyodor Dostoyevsky
74,778,4.09,1972.0,Literary Collections,Francois Voltaire
86,779,4.11,1973.0,Poetry,Arthur R. V. Cooper
27,780,4.12,1973.0,Philosophy,Plato
23,781,3.73,1975.0,Literary Collections,Stendhal
25,782,4.01,1984.0,Drama,Aeschylus
58,783,3.84,1979.0,Philosophy,Confucius
7,784,3.99,1978.0,Fiction,Victor Hugo;John Sturrock
41,785,3.94,1980.0,Fiction,Иван Сергеевич Тургенев;Leonard Shapiro
29,786,4.08,1980.0,Fiction,Émile Zola
25,787,4.09,1979.0,English poetry,Aleksandr Sergeevich Pushkin;Charles Johnston
86,788,3.58,1983.0,Literary Criticism,Geoffrey Chaucer
39,789,4.16,1982.0,Fiction,Victor Hugo;Norman Denny
1,790,4.02,1985.0,Poetry,Dante Alighieri
21,790,3.95,1986.0,Poetry,Dante Alighieri
4,791,4.16,1990.0,Philosophy,Friedrich Nietzsche
20,792,3.93,1990.0,Fiction,Ivan Turgenev
60,793,3.71,2006.0,Biography & Autobiography,Francois Rabelais;Michael Andrew Screech
44,794,4.17,2004.0,Philosophy,Soren Kierkegaard
3,795,4.23,2004.0,Literary Collections,Michel Montaigne
45,796,4.03,1999.0,Amour - Ouvrages avant 1800,Plato;Christopher Gill
9,797,3.82,1996.0,Literary Criticism,Aristotle;Malcolm Heath
28,798,3.7,1995.0,Art,Leo Tolstoy;Richard Pevear;Larissa Volokhonsky
48,799,3.8,2005.0,Literary Collections,Johann Goethe
73,800,4.13,2005.0,Drama,Euripides;John N. Davie;R. B. Rutherford
32,801,4.02,2003.0,History,Alexis Tocqueville;Gerald Bevan;Isaac Kramnick
29,802,3.97,1999.0,Literary Criticism,Boethius;Victor Watts
48,803,4.05,2004.0,Fiction,Ovid;David Raeburn
94,804,3.83,1964.0,Fiction,Gustave Flaubert;Robert Baldick;Geoffrey Wall
48,805,3.71,2005.0,Fiction,Gustave Flaubert;Roger Whitehouse;Geoffrey Wall
71,806,3.99,2004.0,Fiction,Nikolay Gogol
72,807,3.96,2002.0,Drama,Aristophanes;Alan H. Sommerstein
88,808,4.09,2001.0,Philosophy,Jonathan Barnes
71,809,3.8,2003.0,Fiction,Alexandre Dumas Pere
11,810,3.92,2003.0,History,Augustine;Henry Scowcroft Bettenson;Gillian Rosemary Evans
28,811,3.98,2003.0,History,Herodotus
79,812,3.87,2003.0,Fiction,Miguel de Cervantes Saavedra
26,813,3.66,2003.0,Fiction,Gustave Flaubert;Geoffrey Wall
57,814,3.93,2003.0,Philosophy,Plato;Sir Henry Desmond Pritchard Lee
47,815,4.04,2002.0,Fiction,Leo Tolstoy;Richard Pevear
37,816,4.05,2002.0,Fiction,Suetonius
94,817,4.02,2003.0,Philosophy,Friedrich Nietzsche
63,818,4.32,2003.0,Fiction,Fyodor Dostoyevsky
38,819,4.07,2003.0,Fiction,Plato;Hugh Tredennick
96,820,3.83,2003.0,Literary Criticism,Virgil
6,821,3.93,2004.0,Philosophy,Aristotle
28,822,4.13,1978.0,Drama,Aristophanes;David Barrett;Alan H. Sommerstein
92,823,3.95,2006.0,Fiction,Alexandre Dumas
97,824,4.08,1989.0,Juvenile Fiction,Robert McCloskey
77,825,4.12,1978.0,Juvenile Fiction,Robert McCloskey
0,826,4.18,1981.0,Juvenile Fiction,Astrid Lindgren;Ilon Wikland
10,827,4.1,1989.0,Juvenile Fiction,
16,828,3.81,2001.0,Candy,Roald Dahl;Quentin Blake
16,829,3.84,1994.0,Fiction,Emily Brontë
6,830,4.25,1994.0,Courtship,Jane Austen
40,831,3.94,1994.0,England,Thomas Hardy
13,832,3.99,1994.0,"Dracula, Count (Fictitious character)",Bram Stoker
33,833,4.0,1995.0,Fiction,E. Nesbit
7,834,4.25,2001.0,Drama,William Shakespeare
11,835,4.01,2001.0,Drama,William Shakespeare
71,836,3.94,2000.0,Drama,William Shakespeare
10,837,3.88,1988.0,Literary Criticism,Kathleen Parkinson
44,838,3.82,2000.0,Short stories,Roald Dahl
63,839,3.96,2000.0,Fiction,Joanne Harris
11,840,3.76,2001.0,Fiction,Helen Fielding
60,841,4.59,2002.0,Drama,William Shakespeare
15,842,4.16,2001.0,History,Nathaniel Philbrick
13,843,3.82,2001.0,Biography & Autobiography,Jack Kerouac
48,844,3.73,2002.0,"Bond, James (Fictitious character)",Ian Fleming
56,845,3.82,2002.0,Science,Paul Davies
13,846,4.06,2004.0,Dead,Mary Roach
38,847,3.51,2002.0,Fiction,Marian Keyes
71,848,3.89,2005.0,"Cabrillo, Juan (Fictitious character)",Clive Cussler;Craig Dirgo
46,849,3.89,2004.0,Cookery,Jamie Oliver
69,850,4.12,2005.0,Science,Brian Greene
11,851,3.63,2004.0,Fiction,Dave Eggers
44,852,3.8,2005.0,Jews,William Shakespeare;Peter Holland
75,853,4.55,2003.0,Children of Holocaust survivors,Art Spiegelman
40,854,3.96,2005.0,Families,Julie Orringer
97,855,3.8,2005.0,Literary Criticism,William Shakespeare;Adrian Poole
32,856,3.31,2004.0,American wit and humor,Michael Moore
40,857,3.67,2006.0,Fiction,
61,858,4.48,2003.0,Fiction,Marcel Proust
83,859,3.68,1997.0,Fiction,Thomas Pynchon
89,860,3.9,1998.0,Fiction,Knut Hamsun
35,861,4.21,2005.0,"Experimental fiction, American",Donald Barthelme
80,862,4.19,1962.0,Fiction,
31,863,4.15,1999.0,Fiction,Sigrid Undset
76,864,3.79,2000.0,Fiction,Virginia Woolf
31,865,4.29,2001.0,Classical fiction,Dorothy Parker
54,866,3.74,2000.0,Fiction,James Joyce
53,867,3.89,2000.0,Classical fiction,John Kennedy Toole
7,841,4.54,1999.0,Argentine literature,Jorge Luis Borges;Eliot Weinberger
75,868,4.19,2000.0,"Novelists, American",Vladimir Nabokov;Vladimir Vladimirovich Nabokov
14,869,3.96,2000.0,Brothers,Edward Morgan Forster
20,870,4.13,2002.0,Fiction,Virginia Woolf
2,871,3.82,2001.0,Fiction,F. Scott Fitzgerald
5,872,3.68,2001.0,Fiction,Anais Nin
86,873,3.88,2000.0,Fiction,George Orwell
68,874,4.12,2000.0,Biography & Autobiography,Elspeth Huxley
44,875,3.86,2000.0,Men,Virginia Woolf
60,876,4.11,2000.0,Czechoslovakia,Jaroslav Hašek
62,877,4.01,2000.0,French drama,Eugène Ionesco
92,878,4.46,2000.0,Classical fiction,Jorge Luis Borges
10,879,3.93,2000.0,Fiction,Jack Kerouac
23,880,3.68,2001.0,Fiction,Jack Kerouac
39,166,4.06,2000.0,Latin America,Gabriel García Márquez
4,881,3.83,2000.0,Fiction,John Steinbeck
50,882,3.98,2002.0,Epidemics,Albert Camus
15,883,4.33,2001.0,Fiction,George Orwell
58,884,3.77,2002.0,Fiction,Virginia Woolf
43,885,3.59,2001.0,Biography & Autobiography,Gertrude Stein
21,886,3.92,2000.0,Fiction,Jean-Paul Sartre;Robert Baldick
69,887,4.07,2001.0,Repression (Psychology),Federico García Lorca;Michael Dewell;Carmen Zapata
31,888,4.01,2001.0,Fiction,James Baldwin
13,889,3.48,2001.0,Authors,Truman Capote
65,890,3.84,2001.0,Biography & Autobiography,John Steinbeck
73,891,3.92,2001.0,Fiction,Iris Murdoch
