user,item,rating,feature
1361,52,2.0,69
1362,175,3.0,48
1363,26,5.0,41
1364,34,5.0,66
1365,116,5.0,38
1366,174,5.0,44
1367,133,3.0,40
1368,133,4.0,36
1369,133,1.0,40
1370,177,1.0,36
1371,177,2.0,48
1372,174,5.0,52
1373,26,1.0,44
1374,174,5.0,49
1375,174,5.0,40
1376,26,1.0,43
1377,174,5.0,49
1378,133,5.0,43
1379,26,5.0,29
1380,174,4.0,66
1381,177,2.0,54
1382,116,4.0,49
1383,87,4.0,34
1384,174,5.0,62
1385,34,5.0,49
1386,133,4.0,42
1387,28,5.0,55
1388,116,5.0,30
1389,52,5.0,54
1390,87,2.0,38
1391,177,3.0,43
1392,75,5.0,39
1393,52,5.0,26
1394,28,4.0,34
1395,174,5.0,65
1396,28,4.0,36
1397,133,4.0,23
1398,116,4.0,43
1399,116,5.0,35
1400,146,5.0,37
1401,26,5.0,44
1402,133,5.0,48
1403,116,3.0,43
1404,178,4.0,50
1405,50,5.0,37
1406,56,5.0,59
1407,50,5.0,56
1408,179,5.0,30
1409,180,3.0,67
1410,28,4.0,45
1411,180,5.0,44
1412,181,4.0,32
1413,56,4.0,37
1414,50,4.0,39
1415,182,5.0,63
1416,28,5.0,54
1417,50,5.0,40
1418,28,2.0,46
1419,180,2.0,23
1420,50,5.0,42
1421,50,3.0,30
1422,28,5.0,29
1423,28,3.0,47
1424,28,5.0,36
1425,28,5.0,52
1426,50,4.0,40
1427,28,4.0,45
1428,50,5.0,36
1429,56,4.0,34
1430,183,3.0,66
1431,28,3.0,45
1432,50,5.0,48
1433,50,1.0,26
1434,50,2.0,59
1435,50,4.0,33
1436,181,5.0,53
1437,28,4.0,52
1438,28,5.0,39
1439,28,5.0,51
1440,112,1.0,31
1441,28,5.0,43
1442,56,5.0,57
1443,50,5.0,39
1444,50,4.0,36
1445,112,5.0,38
1446,50,5.0,59
1447,50,3.0,37
1448,28,5.0,48
1449,181,4.0,47
1450,31,3.0,36
1451,40,3.0,25
1452,184,3.0,30
1453,134,5.0,57
1454,185,5.0,55
1455,40,2.0,24
1456,185,3.0,38
1457,185,5.0,37
1458,134,5.0,35
1459,40,5.0,34
1460,40,5.0,34
1461,40,5.0,49
1462,185,2.0,29
1463,186,3.0,44
1464,185,2.0,48
1465,186,5.0,23
1466,134,4.0,45
1467,40,3.0,38
1468,185,5.0,41
1469,134,5.0,53
1470,31,2.0,29
1471,163,3.0,35
1472,40,4.0,33
1473,40,4.0,28
1474,133,1.0,45
1475,133,5.0,54
1476,187,5.0,39
1477,52,5.0,39
1478,40,5.0,36
1479,75,5.0,21
1480,58,5.0,26
1481,75,3.0,39
1482,146,1.0,36
1483,133,2.0,31
1484,133,3.0,20
1485,52,5.0,35
1486,11,4.0,70
1487,58,5.0,39
1488,187,3.0,45
1489,40,5.0,36
1490,75,5.0,26
1491,75,5.0,78
1492,133,5.0,39
1493,133,3.0,43
1494,58,5.0,33
1495,11,3.0,35
1496,133,1.0,51
1497,58,5.0,41
1498,11,3.0,27
1499,40,5.0,44
1500,12,5.0,38
1501,133,5.0,52
1502,39,5.0,60
1503,1,3.0,36
1504,162,5.0,44
1505,52,3.0,34
1506,72,5.0,41
1507,45,5.0,47
1508,32,4.0,60
1509,45,5.0,38
1510,188,1.0,31
1511,1,4.0,39
1512,189,3.0,46
1513,172,5.0,63
1514,26,5.0,33
1515,1,2.0,56
1516,1,5.0,40
1517,190,3.0,48
1518,45,5.0,37
1519,26,5.0,32
1520,190,5.0,57
1521,190,5.0,45
1522,191,3.0,24
1523,26,5.0,69
1524,192,5.0,38
1525,190,5.0,79
1526,162,5.0,47
1527,162,5.0,56
1528,162,3.0,54
1529,45,5.0,48
1530,45,5.0,41
1531,162,4.0,68
1532,188,5.0,49
1533,1,4.0,30
1534,190,5.0,52
1535,72,4.0,42
1536,193,3.0,51
1537,172,5.0,44
1538,190,4.0,52
1539,190,4.0,38
1540,190,4.0,38
1541,191,5.0,29
1542,45,5.0,34
1543,194,5.0,62
1544,190,4.0,67
1545,190,2.0,77
1546,26,5.0,67
1547,45,5.0,31
1548,190,4.0,41
1549,45,5.0,61
1550,26,5.0,64
1551,1,3.0,30
1552,190,4.0,47
1553,190,3.0,45
1554,26,5.0,35
1555,146,5.0,26
1556,17,5.0,35
1557,23,5.0,66
1558,23,5.0,62
1559,2,5.0,29
1560,23,5.0,33
1561,105,5.0,53
1562,195,3.0,38
1563,196,5.0,39
1564,151,3.0,48
1565,162,4.0,30
1566,197,5.0,49
1567,151,5.0,64
1568,105,5.0,45
1569,23,3.0,56
1570,17,5.0,32
1571,197,5.0,43
1572,17,2.0,48
1573,31,4.0,53
1574,1,5.0,41
1575,105,4.0,40
1576,151,2.0,32
1577,162,5.0,68
1578,23,5.0,65
1579,31,4.0,39
1580,23,5.0,43
1581,17,5.0,26
1582,195,5.0,35
1583,197,4.0,53
1584,198,4.0,22
1585,106,5.0,45
1586,106,3.0,72
1587,50,5.0,56
1588,93,5.0,71
1589,199,4.0,29
1590,93,5.0,48
1591,200,4.0,39
1592,66,5.0,51
1593,50,4.0,59
1594,198,4.0,52
1595,200,3.0,41
1596,106,5.0,50
1597,23,4.0,39
1598,93,5.0,46
1599,199,3.0,25
1600,106,3.0,54
1601,106,4.0,54
1602,106,4.0,51
1603,199,5.0,47
1604,106,5.0,79
1605,23,5.0,55
1606,199,4.0,58
1607,93,5.0,66
1608,199,5.0,53
1609,106,5.0,40
1610,199,4.0,30
1611,161,5.0,50
1612,199,5.0,33
1613,201,4.0,33
1614,106,5.0,43
1615,175,5.0,45
1616,106,2.0,85
1617,50,5.0,27
1618,198,2.0,34
1619,23,4.0,49
1620,161,4.0,66
1621,93,3.0,24
1622,106,5.0,44
1623,106,5.0,26
1624,106,4.0,58
1625,23,4.0,44
1626,199,4.0,37
1627,106,4.0,47
1628,106,4.0,32
1629,199,5.0,35
1630,93,5.0,56
1631,50,5.0,34
1632,161,4.0,34
1633,50,5.0,37
1634,50,5.0,34
1635,198,2.0,38
1636,66,4.0,35
1637,161,5.0,53
1638,199,3.0,34
1639,93,5.0,38
1640,199,3.0,38
1641,50,5.0,35
1642,106,5.0,52
1643,174,4.0,37
1644,202,5.0,45
1645,97,3.0,39
1646,101,1.0,32
1647,106,5.0,36
1648,101,5.0,39
1649,203,5.0,29
1650,174,5.0,35
1651,21,4.0,41
1652,101,4.0,31
1653,101,4.0,46
1654,204,3.0,37
1655,66,3.0,41
1656,45,5.0,55
1657,174,4.0,26
1658,21,3.0,51
1659,174,5.0,47
1660,106,4.0,32
1661,101,3.0,49
1662,101,5.0,34
1663,101,3.0,27
1664,45,5.0,56
1665,101,1.0,28
1666,101,3.0,56
1667,174,5.0,70
1668,45,5.0,31
1669,106,5.0,58
1670,101,5.0,63
1671,106,5.0,26
1672,106,5.0,51
1673,174,5.0,63
1674,101,4.0,33
1675,101,5.0,36
1676,101,5.0,54
1677,45,5.0,26
1678,66,2.0,48
1679,88,5.0,33
1680,205,3.0,24
1681,133,5.0,26
1682,133,4.0,56
1683,206,4.0,63
1684,207,5.0,43
1685,133,5.0,39
1686,208,5.0,32
1687,95,3.0,28
1688,17,5.0,37
1689,209,4.0,42
1690,17,3.0,33
1691,208,5.0,45
1692,206,5.0,63
1693,17,2.0,38
1694,206,2.0,45
1695,17,1.0,40
1696,206,4.0,52
1697,17,4.0,53
1698,206,5.0,47
1699,17,4.0,43
1700,133,4.0,37
1701,208,2.0,38
1702,133,4.0,33
1703,133,5.0,42
1704,133,4.0,48
1705,17,5.0,58
1706,133,3.0,29
1707,17,5.0,36
1708,206,3.0,28
1709,206,5.0,53
1710,210,4.0,30
1711,209,5.0,37
1712,133,4.0,53
1713,88,5.0,71
1714,17,5.0,59
1715,208,5.0,41
1716,206,4.0,54
1717,133,5.0,39
1718,88,5.0,36
1719,206,5.0,53
1720,17,5.0,37
1721,208,4.0,38
1722,46,2.0,30
1723,211,4.0,19
1724,17,5.0,35
1725,72,5.0,48
1726,206,5.0,65
1727,133,5.0,45
1728,208,5.0,58
1729,88,5.0,66
1730,17,5.0,64
1731,17,3.0,59
1732,95,2.0,35
1733,206,5.0,28
1734,95,4.0,38
1735,212,5.0,46
1736,28,4.0,35
1737,85,5.0,59
1738,67,5.0,55
1739,39,1.0,29
1740,212,5.0,31
1741,67,5.0,60
1742,213,4.0,55
1743,56,4.0,41
1744,212,3.0,60
1745,214,5.0,54
1746,39,5.0,51
1747,215,5.0,42
1748,39,3.0,32
1749,39,5.0,35
1750,28,4.0,34
1751,39,4.0,27
1752,67,5.0,56
1753,214,4.0,26
1754,39,5.0,39
1755,6,4.0,27
1756,6,5.0,35
1757,39,5.0,53
1758,202,1.0,28
1759,187,5.0,59
1760,6,3.0,46
1761,6,3.0,34
1762,174,5.0,56
1763,39,5.0,45
1764,174,3.0,38
1765,39,4.0,36
1766,6,5.0,24
1767,175,4.0,39
1768,175,4.0,35
1769,174,1.0,47
1770,174,2.0,60
1771,174,4.0,46
1772,6,5.0,35
1773,6,3.0,26
1774,6,4.0,70
1775,174,4.0,53
1776,39,5.0,35
1777,6,4.0,24
1778,39,5.0,30
1779,39,5.0,36
1780,174,3.0,73
1781,174,5.0,34
1782,39,5.0,41
1783,6,4.0,41
1784,175,4.0,37
1785,175,5.0,43
1786,174,2.0,41
1787,174,5.0,32
1788,175,5.0,22
1789,6,3.0,30
1790,6,5.0,26
1791,175,5.0,43
1792,6,4.0,66
1793,174,4.0,39
1794,175,5.0,37
1795,175,5.0,56
1796,39,5.0,37
1797,174,5.0,29
1798,175,4.0,62
1799,39,5.0,66
1800,216,5.0,32
1801,6,4.0,23
1802,174,4.0,43
1803,61,5.0,41
1804,6,5.0,27
1805,174,4.0,43
1806,174,1.0,37
1807,6,2.0,42
1808,25,4.0,25
1809,174,1.0,39
1810,50,5.0,23
1811,217,5.0,35
1812,49,5.0,38
1813,218,4.0,53
1814,218,3.0,31
1815,1,5.0,57
1816,1,4.0,37
1817,217,5.0,35
1818,218,3.0,31
1819,218,2.0,38
1820,81,4.0,56
1821,219,3.0,62
1822,50,2.0,43
1823,60,5.0,55
1824,49,3.0,66
1825,219,5.0,24
1826,1,5.0,27
1827,217,5.0,24
1828,1,1.0,43
1829,1,4.0,40
1830,50,5.0,47
1831,153,1.0,28
1832,1,4.0,37
1833,220,5.0,35
1834,60,5.0,33
1835,217,5.0,57
1836,50,5.0,43
1837,50,3.0,36
1838,218,5.0,33
1839,49,5.0,48
1840,217,4.0,33
1841,50,5.0,58
1842,49,5.0,49
1843,60,4.0,35
1844,1,5.0,32
1845,60,4.0,34
1846,60,5.0,36
1847,50,3.0,66
1848,1,5.0,39
1849,1,5.0,28
1850,1,5.0,31
1851,49,4.0,63
1852,218,5.0,41
1853,1,4.0,41
1854,203,1.0,33
1855,1,5.0,43
1856,218,4.0,59
1857,50,2.0,30
1858,50,3.0,63
1859,203,4.0,34
1860,50,5.0,58
1861,60,4.0,35
1862,60,5.0,34
1863,220,4.0,36
1864,219,4.0,35
1865,50,4.0,39
1866,1,5.0,39
1867,1,5.0,33
1868,50,5.0,50
1869,203,3.0,32
1870,1,5.0,33
1871,50,5.0,39
1872,50,5.0,65
1873,153,2.0,43
1874,1,5.0,44
1875,203,5.0,38
1876,219,2.0,37
1877,1,5.0,39
1878,133,5.0,36
1879,106,5.0,67
1880,58,5.0,51
1881,50,5.0,26
1882,221,1.0,38
1883,58,5.0,44
1884,41,4.0,56
1885,85,5.0,41
1886,106,4.0,36
1887,106,5.0,39
1888,58,4.0,38
1889,133,5.0,41
1890,108,2.0,42
1891,28,2.0,42
1892,41,5.0,33
1893,222,2.0,50
1894,133,5.0,53
1895,85,4.0,39
1896,58,5.0,39
1897,85,3.0,59
1898,85,4.0,38
1899,133,5.0,25
1900,58,5.0,56
1901,58,5.0,41
1902,58,5.0,52
1903,86,5.0,56
1904,23,5.0,46
1905,50,5.0,26
1906,28,3.0,47
1907,106,5.0,54
1908,133,4.0,41
1909,58,5.0,56
1910,223,3.0,66
1911,224,5.0,39
1912,58,5.0,49
1913,106,5.0,57
1914,58,5.0,57
1915,29,5.0,35
1916,85,5.0,32
1917,58,5.0,72
1918,58,4.0,36
1919,85,5.0,41
1920,41,5.0,25
1921,58,4.0,60
1922,58,4.0,49
1923,41,5.0,45
1924,106,5.0,68
1925,23,5.0,28
1926,29,1.0,59
1927,106,5.0,38
1928,133,5.0,28
1929,58,5.0,50
1930,28,2.0,55
1931,133,5.0,48
1932,133,3.0,50
1933,85,4.0,37
1934,225,5.0,56
1935,226,5.0,50
1936,62,5.0,49
1937,227,2.0,41
1938,228,5.0,68
1939,17,2.0,76
1940,226,3.0,50
1941,227,4.0,42
1942,17,5.0,37
1943,226,3.0,44
1944,17,5.0,46
1945,227,4.0,49
1946,227,1.0,35
1947,17,5.0,64
1948,62,4.0,29
1949,226,5.0,31
1950,229,5.0,21
1951,228,5.0,60
1952,227,2.0,45
1953,62,5.0,60
1954,227,1.0,44
1955,228,5.0,55
1956,225,4.0,23
1957,230,4.0,66
1958,225,3.0,51
1959,62,5.0,28
1960,227,5.0,61
1961,225,3.0,39
1962,226,4.0,44
1963,87,4.0,31
1964,225,4.0,31
1965,227,2.0,38
1966,225,5.0,34
1967,225,4.0,57
1968,17,5.0,63
1969,62,4.0,41
1970,17,5.0,31
1971,227,4.0,43
1972,227,4.0,32
1973,226,5.0,36
1974,226,5.0,50
1975,17,4.0,27
1976,62,5.0,66
1977,227,2.0,46
1978,231,5.0,27
1979,229,5.0,39
1980,229,5.0,43
1981,62,5.0,36
1982,226,5.0,39
1983,17,4.0,61
1984,227,1.0,67
1985,232,1.0,46
1986,225,5.0,38
1987,146,5.0,42
1988,72,5.0,32
1989,62,5.0,29
1990,72,5.0,67
1991,72,5.0,43
1992,72,5.0,64
1993,223,5.0,36
1994,233,4.0,37
1995,174,2.0,38
1996,162,4.0,48
1997,146,5.0,35
1998,234,4.0,25
1999,116,5.0,26
2000,87,1.0,57
2001,87,5.0,38
2002,97,3.0,34
2003,146,5.0,33
2004,116,5.0,35
2005,87,5.0,43
2006,1,5.0,83
2007,6,3.0,53
2008,87,5.0,41
2009,234,4.0,44
2010,87,5.0,56
2011,17,4.0,41
2012,17,4.0,23
2013,235,5.0,42
2014,116,5.0,36
2015,174,5.0,79
2016,17,5.0,66
2017,162,4.0,41
2018,236,3.0,33
2019,6,5.0,29
2020,146,4.0,21
2021,116,5.0,56
2022,174,2.0,31
2023,97,3.0,68
2024,17,5.0,45
2025,53,5.0,37
2026,6,5.0,32
2027,87,4.0,36
2028,17,4.0,48
2029,116,5.0,48
2030,6,4.0,64
2031,6,2.0,49
2032,87,4.0,37
2033,102,3.0,47
2034,31,5.0,67
2035,62,2.0,30
2036,31,5.0,55
2037,57,3.0,60
2038,31,4.0,39
2039,17,3.0,53
2040,31,4.0,39
2041,17,4.0,49
2042,31,5.0,33
2043,237,5.0,52
2044,62,5.0,36
2045,158,4.0,74
2046,226,5.0,35
2047,31,4.0,62
2048,226,5.0,43
2049,226,5.0,39
2050,62,4.0,41
2051,31,4.0,37
2052,26,5.0,26
2053,31,4.0,33
2054,226,4.0,39
2055,237,5.0,39
2056,31,5.0,58
2057,17,3.0,42
2058,17,5.0,57
2059,31,5.0,38
2060,226,5.0,41
2061,42,5.0,61
2062,237,5.0,39
2063,62,3.0,26
2064,237,5.0,63
2065,62,5.0,23
2066,31,4.0,59
2067,26,4.0,63
2068,62,3.0,42
2069,42,5.0,51
2070,26,5.0,23
2071,17,5.0,23
2072,31,5.0,33
2073,17,5.0,64
2074,31,5.0,33
2075,31,4.0,40
2076,237,5.0,60
2077,62,1.0,36
2078,31,5.0,35
2079,31,4.0,68
2080,26,5.0,53
2081,189,5.0,32
2082,189,4.0,70
2083,237,5.0,28
2084,42,3.0,38
2085,17,5.0,21
2086,31,2.0,41
2087,62,5.0,32
2088,189,5.0,50
2089,17,5.0,37
2090,31,5.0,39
2091,17,1.0,28
2092,226,5.0,51
2093,237,5.0,48
2094,62,4.0,36
2095,31,5.0,36
2096,26,4.0,24
2097,31,5.0,39
2098,237,5.0,46
2099,226,5.0,27
2100,17,3.0,34
2101,226,5.0,41
2102,226,3.0,29
2103,189,5.0,49
2104,237,3.0,37
2105,237,4.0,35
2106,226,2.0,37
2107,42,4.0,32
2108,42,5.0,30
2109,226,4.0,36
2110,17,2.0,66
2111,158,5.0,44
2112,137,1.0,56
2113,237,4.0,44
2114,226,3.0,38
2115,189,4.0,68
2116,226,5.0,41
2117,226,5.0,34
2118,31,5.0,65
2119,17,3.0,84
2120,26,5.0,44
2121,26,4.0,60
2122,189,4.0,39
2123,31,5.0,39
2124,226,3.0,39
2125,26,5.0,27
2126,62,2.0,56
2127,31,5.0,60
2128,17,1.0,35
2129,17,5.0,60
2130,62,5.0,34
2131,17,5.0,54
2132,62,1.0,25
2133,237,3.0,42
2134,31,5.0,36
2135,237,5.0,34
2136,42,5.0,33
2137,31,5.0,41
2138,26,3.0,42
2139,62,4.0,38
2140,31,4.0,52
2141,31,5.0,58
2142,62,5.0,21
2143,73,5.0,34
2144,238,3.0,46
2145,62,5.0,30
2146,62,5.0,60
2147,62,5.0,29
2148,62,5.0,68
2149,29,1.0,36
2150,62,3.0,35
2151,174,5.0,53
2152,170,3.0,37
2153,83,3.0,67
2154,239,5.0,23
2155,62,5.0,25
2156,62,5.0,62
2157,62,5.0,35
2158,240,4.0,46
2159,83,4.0,39
2160,62,5.0,65
2161,62,5.0,30
2162,62,4.0,48
2163,67,5.0,59
2164,174,5.0,53
2165,170,2.0,46
2166,62,5.0,33
2167,62,5.0,49
2168,174,5.0,36
2169,83,4.0,36
2170,50,5.0,39
2171,241,4.0,51
2172,174,4.0,35
2173,62,5.0,38
2174,73,5.0,59
2175,31,4.0,73
2176,174,5.0,63
2177,62,5.0,28
2178,62,5.0,32
2179,62,2.0,44
2180,62,3.0,26
2181,62,5.0,42
2182,241,4.0,48
2183,62,5.0,32
2184,83,5.0,52
2185,242,5.0,31
2186,62,5.0,32
2187,174,4.0,51
2188,67,5.0,40
2189,62,4.0,35
2190,241,4.0,56
2191,62,5.0,37
2192,174,5.0,46
2193,240,5.0,67
2194,170,4.0,38
2195,242,5.0,33
2196,83,5.0,46
2197,170,3.0,34
2198,62,1.0,63
2199,62,5.0,34
2200,170,4.0,50
2201,62,5.0,36
2202,243,4.0,39
2203,83,1.0,44
2204,170,5.0,48
2205,83,2.0,44
2206,244,3.0,57
2207,62,5.0,42
2208,244,2.0,50
2209,174,5.0,22
2210,62,5.0,29
2211,242,4.0,33
2212,240,5.0,26
2213,83,5.0,62
2214,242,5.0,25
2215,241,4.0,55
2216,240,4.0,41
2217,174,5.0,38
2218,243,5.0,37
2219,241,2.0,27
2220,62,4.0,59
2221,243,3.0,67
2222,62,5.0,64
2223,174,5.0,33
2224,62,4.0,49
2225,243,5.0,29
2226,83,5.0,50
2227,174,4.0,40
2228,62,5.0,35
2229,241,3.0,38
2230,73,4.0,47
2231,170,3.0,44
2232,29,4.0,36
2233,62,5.0,32
2234,11,5.0,43
2235,83,5.0,74
2236,174,4.0,33
2237,244,5.0,31
2238,62,5.0,25
2239,62,5.0,65
2240,62,5.0,34
2241,83,5.0,44
2242,174,4.0,37
2243,243,1.0,43
2244,73,4.0,60
2245,170,5.0,44
2246,62,5.0,29
2247,241,5.0,62
2248,67,5.0,54
2249,241,1.0,63
2250,240,5.0,39
2251,31,2.0,68
2252,245,2.0,30
2253,43,5.0,35
2254,31,3.0,25
2255,100,5.0,45
2256,245,5.0,41
2257,245,5.0,44
2258,100,3.0,41
2259,43,5.0,58
2260,100,5.0,27
2261,31,4.0,56
2262,25,5.0,31
2263,245,5.0,39
2264,135,2.0,54
2265,31,4.0,26
2266,245,5.0,63
2267,246,5.0,46
2268,245,5.0,46
2269,25,2.0,38
2270,246,4.0,49
2271,100,4.0,34
2272,247,4.0,68
2273,245,4.0,43
2274,25,5.0,60
2275,248,5.0,46
2276,245,5.0,40
2277,31,5.0,28
2278,247,3.0,34
2279,31,5.0,46
2280,87,5.0,64
2281,100,5.0,36
2282,31,5.0,23
2283,100,3.0,71
2284,245,5.0,37
2285,31,4.0,26
2286,110,5.0,48
2287,31,3.0,40
2288,100,5.0,47
2289,41,4.0,29
2290,50,5.0,43
2291,50,5.0,44
2292,50,5.0,32
2293,50,4.0,61
2294,50,5.0,35
2295,146,5.0,60
2296,50,5.0,32
2297,161,5.0,25
2298,41,3.0,30
2299,146,4.0,45
2300,161,5.0,39
2301,50,4.0,39
2302,50,3.0,32
2303,139,5.0,52
2304,41,5.0,26
2305,249,5.0,37
2306,50,3.0,42
2307,250,5.0,63
2308,50,5.0,27
2309,41,4.0,59
2310,50,5.0,55
2311,41,3.0,59
2312,133,2.0,47
2313,50,5.0,47
2314,139,5.0,50
2315,133,4.0,32
2316,251,3.0,44
2317,161,5.0,48
2318,50,5.0,44
2319,50,3.0,55
2320,50,3.0,56
2321,175,5.0,50
2322,161,1.0,43
2323,133,4.0,42
2324,41,5.0,39
2325,161,3.0,42
2326,50,5.0,36
2327,251,5.0,31
2328,50,5.0,38
2329,146,5.0,59
2330,88,5.0,61
2331,101,3.0,75
2332,101,5.0,60
2333,88,5.0,27
2334,140,3.0,37
2335,140,5.0,55
2336,88,4.0,54
2337,88,5.0,56
2338,101,3.0,56
2339,101,5.0,32
2340,101,5.0,38
2341,74,5.0,46
2342,252,4.0,37
2343,140,3.0,39
2344,163,4.0,39
2345,88,5.0,39
2346,140,5.0,51
2347,252,5.0,45
2348,74,5.0,49
2349,101,4.0,40
2350,252,5.0,33
2351,74,3.0,49
2352,140,5.0,62
2353,163,4.0,41
2354,88,5.0,33
2355,140,5.0,43
2356,101,5.0,49
2357,88,5.0,35
2358,101,3.0,38
2359,140,5.0,42
2360,140,3.0,37
2361,101,5.0,38
2362,252,5.0,37
2363,140,5.0,54
2364,140,5.0,63
2365,140,5.0,66
2366,62,2.0,34
2367,56,5.0,39
2368,140,5.0,37
2369,62,4.0,26
2370,74,2.0,26
2371,139,5.0,41
2372,140,4.0,58
2373,252,3.0,62
2374,116,2.0,30
2375,253,3.0,34
2376,23,4.0,34
2377,254,5.0,38
2378,116,5.0,35
2379,23,5.0,48
2380,116,3.0,39
2381,116,4.0,53
2382,116,3.0,56
2383,113,3.0,39
2384,116,2.0,28
2385,253,5.0,27
2386,113,4.0,24
2387,116,4.0,34
2388,113,5.0,54
2389,16,2.0,53
2390,113,5.0,56
2391,152,5.0,49
2392,113,4.0,40
2393,23,5.0,58
2394,113,5.0,59
2395,23,3.0,26
2396,235,4.0,62
2397,254,3.0,49
2398,113,3.0,34
2399,23,5.0,45
2400,113,5.0,69
2401,116,4.0,47
2402,116,5.0,34
2403,113,2.0,28
2404,23,5.0,47
2405,255,3.0,41
2406,253,2.0,37
2407,113,4.0,55
2408,116,5.0,53
2409,116,5.0,43
2410,113,1.0,24
2411,116,3.0,34
2412,116,5.0,44
2413,23,5.0,39
2414,123,5.0,39
2415,116,5.0,38
2416,253,5.0,46
2417,152,2.0,34
2418,254,5.0,48
2419,116,5.0,44
2420,256,5.0,37
2421,253,4.0,65
2422,235,3.0,39
2423,257,5.0,54
2424,257,4.0,42
2425,113,2.0,50
2426,116,3.0,35
2427,258,1.0,39
2428,98,5.0,48
2429,62,5.0,61
2430,259,4.0,33
2431,98,5.0,46
2432,232,1.0,20
2433,34,4.0,36
2434,156,4.0,32
2435,232,3.0,60
2436,258,2.0,41
2437,259,5.0,39
2438,46,5.0,56
2439,46,3.0,63
2440,259,4.0,31
2441,259,5.0,40
2442,98,5.0,38
2443,46,4.0,45
2444,259,4.0,39
2445,258,5.0,35
2446,259,5.0,46
2447,79,5.0,83
2448,259,5.0,42
2449,259,5.0,46
2450,46,5.0,45
2451,34,5.0,49
2452,98,4.0,21
2453,46,4.0,43
2454,62,5.0,62
2455,259,5.0,22
2456,34,4.0,53
2457,34,5.0,35
2458,259,5.0,31
2459,232,2.0,63
2460,98,4.0,51
2461,232,4.0,50
2462,62,5.0,58
2463,259,4.0,31
2464,34,3.0,37
2465,259,4.0,43
2466,259,5.0,44
2467,98,3.0,58
2468,258,5.0,43
2469,46,5.0,35
2470,46,5.0,61
2471,259,5.0,22
2472,260,5.0,51
2473,98,4.0,65
2474,46,4.0,22
2475,62,5.0,67
2476,46,2.0,64
2477,187,5.0,54
2478,62,4.0,50
2479,98,5.0,51
2480,46,2.0,34
2481,260,5.0,55
2482,261,2.0,41
2483,258,4.0,35
2484,23,3.0,44
2485,28,5.0,68
2486,258,5.0,67
2487,6,5.0,34
2488,6,2.0,21
2489,258,5.0,67
2490,62,4.0,39
2491,23,1.0,49
2492,23,5.0,39
2493,258,3.0,30
2494,23,4.0,40
2495,262,5.0,32
2496,23,3.0,57
2497,23,5.0,35
2498,2,5.0,25
2499,258,5.0,35
2500,23,3.0,29
2501,2,5.0,28
2502,23,4.0,50
2503,258,1.0,53
2504,23,5.0,47
2505,196,5.0,45
2506,23,5.0,42
2507,23,3.0,61
2508,23,2.0,33
2509,28,5.0,29
2510,186,5.0,33
2511,2,1.0,57
2512,6,5.0,34
2513,196,3.0,38
2514,23,4.0,44
2515,23,5.0,42
2516,23,5.0,39
2517,23,4.0,47
2518,23,4.0,38
2519,196,5.0,32
2520,2,5.0,28
2521,23,4.0,44
2522,23,4.0,44
2523,23,5.0,38
2524,23,5.0,64
2525,62,5.0,54
2526,23,5.0,39
2527,23,3.0,47
2528,17,5.0,51
2529,263,5.0,67
2530,6,4.0,45
2531,21,5.0,32
2532,243,5.0,29
2533,219,5.0,43
2534,56,5.0,45
2535,26,4.0,47
2536,26,5.0,53
2537,26,5.0,35
2538,243,5.0,68
2539,26,5.0,53
2540,26,4.0,24
2541,26,3.0,42
2542,264,1.0,47
2543,6,4.0,46
2544,26,4.0,39
2545,26,5.0,54
2546,219,5.0,37
2547,243,5.0,55
2548,21,4.0,37
2549,26,5.0,63
2550,6,3.0,34
2551,6,4.0,51
2552,243,2.0,35
2553,21,4.0,35
2554,264,3.0,45
2555,243,2.0,25
2556,265,3.0,64
2557,265,4.0,41
2558,26,5.0,29
2559,26,5.0,56
2560,243,5.0,30
2561,6,4.0,51
2562,265,1.0,49
2563,243,4.0,53
2564,130,3.0,54
2565,26,5.0,43
2566,21,1.0,36
2567,6,5.0,36
2568,219,5.0,47
2569,6,4.0,39
2570,219,5.0,37
2571,219,1.0,29
2572,265,5.0,57
2573,151,5.0,50
2574,243,4.0,49
2575,6,5.0,45
2576,219,5.0,24
2577,219,2.0,43
2578,116,3.0,20
2579,266,1.0,42
2580,73,5.0,41
2581,116,5.0,60
2582,73,1.0,41
2583,116,3.0,42
2584,116,5.0,45
2585,116,5.0,29
2586,116,5.0,55
2587,116,5.0,59
2588,116,5.0,39
2589,116,5.0,35
2590,124,4.0,37
2591,116,5.0,51
2592,32,2.0,41
2593,73,2.0,53
2594,116,3.0,51
2595,267,3.0,50
2596,116,5.0,39
2597,268,4.0,59
2598,268,5.0,38
2599,116,2.0,51
2600,124,5.0,48
2601,116,4.0,55
2602,124,5.0,46
2603,32,5.0,64
2604,269,5.0,23
2605,73,5.0,31
2606,116,5.0,44
2607,116,5.0,38
2608,32,5.0,49
2609,106,2.0,53
2610,106,4.0,33
2611,270,2.0,44
2612,259,2.0,56
2613,40,5.0,49
2614,259,3.0,50
2615,40,5.0,54
2616,97,5.0,41
2617,40,4.0,39
2618,72,3.0,33
2619,40,3.0,29
2620,40,5.0,49
2621,137,5.0,33
2622,29,5.0,57
2623,97,4.0,24
2624,97,5.0,51
2625,1,2.0,29
2626,72,4.0,60
2627,106,4.0,46
2628,40,5.0,74
2629,28,5.0,33
2630,120,5.0,32
2631,106,5.0,32
